Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Gender_Male,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_Yes,Attrition_Yes,PerformanceRating
58,15,4,1,87,3,4,3,2.0,14,2,23.0,3.0,3,2.0,2.0,2.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18,5,3,2,69,3,1,2,1.0,14,4,0.0,3.0,3,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
27,5,3,3,85,3,1,2,1.0,12,2,4.0,2.0,2,4.0,3.0,1.0,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
40,28,3,3,58,1,3,1,3.0,15,3,20.0,2.0,3,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,9,3,1,85,1,2,3,8.0,13,2,7.0,2.0,2,4.0,3.0,1.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
39,20,3,3,83,3,2,4,2.0,18,4,7.0,4.5,3,2.0,1.0,2.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
43,3,3,3,96,1,5,4,3.0,14,2,25.0,2.0,3,8.0,7.0,0.0,7.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
55,1,3,4,81,3,5,1,0.0,14,3,28.5,2.0,3,20.5,10.0,4.0,13.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
49,5,4,1,96,3,2,3,2.0,14,2,20.0,0.5,2,3.0,2.0,1.0,2.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,1,4,3,84,4,2,2,1.0,13,1,6.0,2.0,3,6.0,5.0,1.0,2.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
29,1,3,3,85,3,1,3,0.0,14,4,7.0,1.0,2,6.0,2.0,1.0,5.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
38,2,3,3,81,3,2,2,4.0,11,1,7.0,2.0,3,5.0,2.0,1.0,4.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
29,1,1,2,42,3,3,4,1.0,14,4,11.0,4.5,3,11.0,10.0,4.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25,5,2,2,85,4,2,1,1.0,12,4,6.0,2.0,3,6.0,3.0,1.0,5.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,3,4,45,3,1,4,5.0,11,3,6.0,3.0,3,3.0,2.0,1.0,2.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
27,23,1,2,36,2,2,3,1.0,21,4,9.0,4.5,3,9.0,8.0,5.0,8.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33,3,3,1,70,3,1,1,1.0,11,1,10.0,3.0,3,10.0,8.0,7.5,7.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
33,1,5,1,95,4,4,3,4.0,19,3,10.0,2.0,3,6.0,1.0,0.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,19,3,2,35,2,1,4,1.0,12,2,10.0,3.0,3,10.0,9.0,7.5,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
46,3,3,1,45,4,4,1,2.0,12,4,25.0,4.5,3,19.0,14.5,2.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38,29,1,2,70,3,2,1,7.0,19,2,17.0,2.0,3,1.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
42,21,2,3,36,3,2,3,2.0,16,2,11.0,4.5,3,5.0,3.0,0.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,24,3,3,51,3,1,2,1.0,17,3,1.0,3.0,3,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
36,11,3,2,95,2,2,2,1.0,13,3,6.0,3.0,3,6.0,5.0,0.0,3.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
23,12,2,4,78,3,1,4,1.0,13,3,5.0,4.5,4,5.0,2.0,1.0,4.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,11,3,1,43,3,1,2,1.0,13,4,2.0,1.0,3,2.0,1.0,1.0,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,13,1,2,53,3,1,4,3.0,18,1,5.0,4.0,3,3.0,2.0,0.0,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,10,3,4,92,2,1,1,6.0,20,3,3.0,4.5,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
34,14,3,3,31,3,1,3,1.0,18,4,8.0,3.0,3,8.0,2.0,0.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
52,2,4,1,79,2,5,3,1.0,18,4,28.5,2.0,4,20.5,7.0,7.5,12.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,1,3,3,66,3,2,1,0.0,17,4,10.0,2.0,3,9.0,3.0,1.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
34,1,3,4,86,2,1,2,5.0,17,1,7.0,2.0,2,5.0,4.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,1,1,3,60,2,2,1,5.0,19,3,6.0,1.0,3,2.0,2.0,2.0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,18,1,3,86,2,1,4,1.0,13,3,4.0,3.0,2,4.0,3.0,0.0,1.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
31,9,1,3,33,3,3,2,1.0,25,4,13.0,4.5,4,13.0,8.0,0.0,8.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
44,1,4,2,78,4,2,1,2.0,15,4,10.0,4.5,3,2.0,0.0,2.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,28,4,2,98,2,1,3,0.0,23,1,6.0,4.5,3,5.0,3.0,4.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
59,1,2,2,66,3,3,4,3.0,14,3,14.0,1.0,1,6.0,4.0,0.0,4.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
38,2,3,1,100,3,1,2,5.0,13,4,13.0,3.0,3,11.0,10.0,3.0,8.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8,4,1,84,3,2,4,4.0,13,4,12.0,3.0,3,7.0,7.0,0.0,7.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40,2,4,3,52,2,1,3,2.0,14,4,8.0,2.0,3,2.0,2.0,2.0,2.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
38,2,2,4,39,2,2,4,3.0,18,4,13.0,0.5,3,8.0,7.0,7.0,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
56,9,3,1,63,3,1,3,2.0,19,2,18.0,4.0,3,5.0,4.0,0.0,3.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
30,5,3,4,84,3,1,1,5.0,14,4,8.0,3.0,3,3.0,2.0,2.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,17,4,3,94,3,2,1,3.0,15,4,15.0,2.0,3,7.0,7.0,1.0,7.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
44,2,1,1,72,4,1,4,1.0,13,4,10.0,4.5,3,10.0,5.0,7.0,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,5,2,1,86,3,5,1,4.0,11,3,24.0,4.0,2,4.0,2.0,1.0,2.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
56,1,2,1,90,3,1,1,2.0,22,4,5.0,3.0,4,3.0,2.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
36,7,4,2,65,3,1,4,2.0,18,3,8.0,4.5,3,6.0,2.0,0.0,1.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,10,3,3,36,2,1,1,1.0,13,1,1.0,4.5,2,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
23,2,1,3,62,3,1,1,3.0,13,3,3.0,3.0,3,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
37,25,2,3,52,2,2,4,7.0,13,3,9.0,2.0,3,6.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,2,1,2,77,3,2,4,4.0,13,3,10.0,2.0,4,6.0,5.0,0.0,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
25,1,3,1,81,3,1,4,4.0,11,2,7.0,2.0,2,3.0,2.0,0.0,2.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,15,3,2,59,3,1,4,1.0,15,3,1.0,4.5,3,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,7,3,4,30,3,2,2,0.0,17,3,4.0,3.0,3,3.0,2.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29,6,1,4,87,2,1,2,1.0,11,4,1.0,3.0,3,1.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
47,14,4,4,42,3,2,1,2.0,12,4,20.0,2.0,3,7.0,7.0,1.0,7.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
39,6,3,4,70,3,1,1,7.0,21,4,8.0,2.0,1,2.0,2.0,2.0,2.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
53,24,4,1,66,3,3,1,6.0,13,2,15.0,2.0,2,2.0,2.0,2.0,2.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
37,4,4,1,41,3,1,4,4.0,17,3,13.0,2.0,3,9.0,8.0,5.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30,2,1,3,72,3,1,2,1.0,18,1,1.0,3.0,3,1.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
33,8,5,4,69,3,2,3,2.0,17,1,14.0,4.5,3,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
41,8,3,3,54,3,2,2,5.0,21,3,14.0,3.0,3,5.0,4.0,1.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
37,10,2,4,80,4,1,4,3.0,17,1,4.0,2.0,3,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
34,11,3,3,56,2,2,2,4.0,11,4,14.0,4.5,4,10.0,9.0,1.0,8.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,10,4,2,63,2,2,3,1.0,13,1,10.0,4.0,3,10.0,9.0,1.0,7.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
24,1,2,2,45,2,2,3,1.0,12,2,4.0,2.0,2,4.0,3.0,1.0,2.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,10,3,1,61,3,3,3,6.0,11,2,17.0,4.5,3,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
36,2,4,4,73,3,2,2,4.0,22,4,15.0,2.0,3,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
42,10,4,3,38,3,1,3,3.0,22,2,10.0,1.0,2,6.0,3.0,3.0,3.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
43,9,5,4,72,3,2,3,3.0,13,2,10.0,3.0,3,8.0,7.0,4.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
24,1,1,1,62,3,1,2,1.0,16,2,6.0,4.0,3,5.0,3.0,1.0,4.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
35,4,2,3,75,3,1,4,1.0,12,3,1.0,3.0,3,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28,3,3,2,78,3,1,2,1.0,19,4,1.0,3.0,3,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
35,16,3,3,96,3,3,2,0.0,15,3,12.0,3.0,2,11.0,9.0,6.0,9.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
26,17,4,4,62,1,1,3,1.0,15,3,3.0,3.0,4,3.0,2.0,0.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,2,1,2,42,3,5,4,3.0,15,4,28.0,3.0,3,5.0,4.0,4.0,3.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,8,3,3,67,3,1,4,1.0,11,3,6.0,4.5,2,6.0,2.0,1.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,7,3,1,77,3,1,2,2.0,11,3,15.0,4.0,3,4.0,3.0,1.0,3.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,1,1,1,99,2,1,2,1.0,11,3,3.0,3.0,3,3.0,2.0,1.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
23,8,1,4,93,2,1,3,1.0,11,1,5.0,2.0,3,5.0,4.0,1.0,2.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
38,10,2,1,100,3,2,4,1.0,11,3,10.0,1.0,3,10.0,7.0,1.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,2,4,3,79,3,5,3,0.0,14,4,21.0,2.0,3,20.0,14.5,1.0,12.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23,10,3,4,45,4,1,3,2.0,16,4,4.0,2.0,3,2.0,2.0,2.0,2.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37,21,2,3,54,3,1,4,5.0,15,2,10.0,3.0,3,5.0,4.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
32,7,3,4,91,2,2,3,1.0,14,3,13.0,3.0,2,13.0,8.0,4.0,8.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30,16,1,2,33,3,1,4,1.0,12,2,10.0,2.0,2,10.0,0.0,0.0,8.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41,28,4,1,60,2,4,2,0.0,23,3,21.0,3.0,3,20.0,7.0,0.0,10.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
33,22,2,3,95,3,2,2,0.0,13,1,8.0,2.0,4,7.0,7.0,0.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
58,9,3,2,75,2,1,2,4.0,20,2,9.0,3.0,2,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2
33,10,3,2,46,2,2,4,3.0,14,3,9.0,4.5,2,7.0,7.0,0.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
30,20,3,3,85,3,2,1,0.0,15,3,7.0,1.0,2,6.0,2.0,0.0,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
31,8,5,1,93,3,4,2,3.0,11,3,9.0,3.0,4,3.0,2.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
33,1,3,3,42,4,2,1,2.0,19,1,10.0,3.0,3,5.0,3.0,1.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
49,20,4,3,96,3,2,1,1.0,14,3,16.0,2.0,2,15.0,11.0,5.0,11.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
47,1,3,1,74,3,1,4,7.0,12,3,17.0,2.0,2,6.0,5.0,1.0,2.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27,2,1,1,40,3,1,2,8.5,12,4,6.0,3.0,3,2.0,2.0,2.0,2.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,3,3,4,39,2,3,3,2.0,14,3,28.0,4.0,3,5.0,4.0,0.0,4.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
43,10,4,3,33,3,1,4,0.0,19,1,9.0,4.5,3,8.0,7.0,1.0,7.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48,10,3,4,91,2,5,2,4.0,12,4,28.5,3.0,3,20.5,10.0,7.5,9.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41,5,3,2,85,4,2,2,3.0,12,1,11.0,3.0,1,3.0,2.0,1.0,2.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,16,3,4,80,3,4,4,5.0,22,3,22.0,3.0,3,17.0,13.0,1.0,9.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
33,15,2,2,95,3,2,4,0.0,13,1,10.0,4.5,3,9.0,7.0,7.5,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27,22,3,1,58,2,1,2,1.0,12,1,1.0,2.0,3,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
47,2,2,3,35,3,2,4,0.0,22,1,8.0,2.0,3,7.0,6.0,7.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2
48,1,2,1,98,2,3,3,8.5,13,4,23.0,2.0,3,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
39,2,3,1,54,2,1,1,2.0,23,2,11.0,2.0,4,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
